CLE_ABONNEMENT,CLE_FACTURE,DATE_EMISSION_FACTURE,CONSO_FACTURE,DATE_RELEVE_INDEX_PRECEDENT_FACTURE_COMPOSITE,DATE_RELEVE_INDEX_FACTURE,NB_FACTURES_PAR_PDS,NB_JOURS_CONNUS,NUM_FAC_PAR_PDS
GN_1184184100420601,GN|1184184100420601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100420601,GN|1184184100420601|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100421101,GN|1184184100421101|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100421201,GN|1184184100421201|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100421401,GN|1184184100421401|23220|1|00000,2023-12-15,0,2023-06-12,2023-12-01,5,172,3
GN_1184184100421501,GN|1184184100421501|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100421601,GN|1184184100421601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100421701,GN|1184184100421701|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100422201,GN|1184184100422201|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100422501,GN|1184184100422501|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100422501,GN|1184184100422501|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100422601,GN|1184184100422601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100422901,GN|1184184100422901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100422901,GN|1184184100422901|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100431601,GN|1184184100431601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100431901,GN|1184184100431901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100432001,GN|1184184100432001|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100437901,GN|1184184100437901|22220|1|00000,2022-12-16,235,2022-06-11,2022-11-30,5,172,1
GN_1184184100438201,GN|1184184100438201|22220|1|00000,2022-12-16,2,2022-06-11,2022-11-30,5,172,1
GN_1184184100439410,GN|1184184100439410|22220|1|00000,2022-12-16,215,2022-06-11,2022-11-30,6,172,2
GN_1184184100449004,GN|1184184100449004|22220|1|00000,2022-12-16,1,2022-06-11,2022-11-30,5,172,1
GN_1184184100451304,GN|1184184100451304|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,3,172,1
GN_1184184100460901,GN|1184184100460901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100463501,GN|1184184100463501|22220|1|00000,2022-12-16,7,2022-06-11,2022-11-30,5,172,1
GN_1184184100471403,GN|1184184100471403|22220|1|00000,2022-12-16,59,2022-06-12,2022-12-01,5,172,1
GN_1184184100476301,GN|1184184100476301|22220|1|00000,2022-12-16,0,2022-06-12,2022-12-01,5,172,1
GN_1184184100477503,GN|1184184100477503|22220|1|00000,2022-12-16,25,2022-06-11,2022-11-30,5,172,1
GN_1184184100480001,GN|1184184100480001|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100481601,GN|1184184100481601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,6,172,1
GN_1184184100482001,GN|1184184100482001|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100523702,GN|1184184100523702|22220|1|00000,2022-12-16,53,2022-06-11,2022-11-30,5,172,1
GN_1184184100527901,GN|1184184100527901|22220|1|00000,2022-12-16,12,2022-06-12,2022-12-01,5,172,1
GN_1184184100528702,GN|1184184100528702|22220|1|00000,2022-12-16,11,2022-06-11,2022-11-30,5,172,1
GN_1184184100528901,GN|1184184100528901|22220|1|00000,2022-12-16,0,2022-06-12,2022-12-01,5,172,1
GN_1184184100537903,GN|1184184100537903|22220|1|00000,2022-12-16,182,2022-06-11,2022-11-30,5,172,1
GN_1184184100538001,GN|1184184100538001|22220|1|00000,2022-12-16,0,2022-06-12,2022-12-01,5,172,1
GN_1184184100538201,GN|1184184100538201|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100543501,GN|1184184100543501|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100543501,GN|1184184100543501|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100543601,GN|1184184100543601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100550603,GN|1184184100550603|22220|1|00000,2022-12-16,87,2022-06-11,2022-11-30,5,172,1
GN_1184184100554202,GN|1184184100554202|22220|1|00000,2022-12-16,4,2022-06-12,2022-12-01,5,172,1
GN_1184184100556301,GN|1184184100556301|22220|1|00000,2022-12-16,146,2022-06-11,2022-11-30,5,172,1
GN_1184184100565409,GN|1184184100565409|22220|1|00000,2022-12-16,7,2022-06-11,2022-11-30,5,172,1
GN_1184184100567503,GN|1184184100567503|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100567901,GN|1184184100567901|22220|1|00000,2022-12-16,0,2022-06-12,2022-12-01,5,172,1
GN_1184184100577201,GN|1184184100577201|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100582901,GN|1184184100582901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100583601,GN|1184184100583601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100584002,GN|1184184100584002|22220|1|00000,2022-12-16,12,2022-06-11,2022-11-30,5,172,1
GN_1184184100587301,GN|1184184100587301|22220|1|00000,2022-12-16,14,2022-06-11,2022-11-30,5,172,1
GN_1184184100587301,GN|1184184100587301|23220|1|00000,2023-12-15,13,2023-06-12,2023-12-01,5,172,3
GN_1184184100595702,GN|1184184100595702|22220|1|00000,2022-12-16,26,2022-06-11,2022-11-30,5,172,1
GN_1184184100606201,GN|1184184100606201|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100606301,GN|1184184100606301|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100606704,GN|1184184100606704|22220|1|00000,2022-12-16,8,2022-06-11,2022-11-30,5,172,1
GN_1184184100606903,GN|1184184100606903|22220|1|00000,2022-12-16,8,2022-06-11,2022-11-30,5,172,1
GN_1184184100607302,GN|1184184100607302|22220|1|00000,2022-12-16,5,2022-06-11,2022-11-30,5,172,1
GN_1184184100609401,GN|1184184100609401|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100609401,GN|1184184100609401|24220|1|00000,2024-12-10,0,2024-06-10,2024-11-29,5,172,5
GN_1184184100618801,GN|1184184100618801|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100622201,GN|1184184100622201|22220|1|00000,2022-12-16,49,2022-06-11,2022-11-30,5,172,1
GN_1184184100624202,GN|1184184100624202|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100625502,GN|1184184100625502|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100625603,GN|1184184100625603|22220|1|00000,2022-12-16,8,2022-06-11,2022-11-30,5,172,1
GN_1184184100626301,GN|1184184100626301|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100633601,GN|1184184100633601|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100633801,GN|1184184100633801|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,4,172,1
GN_1184184100633901,GN|1184184100633901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,4,172,1
GN_1184184100634201,GN|1184184100634201|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100637402,GN|1184184100637402|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100640901,GN|1184184100640901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100650701,GN|1184184100650701|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100651002,GN|1184184100651002|22220|1|00000,2022-12-16,0,2022-06-17,2022-12-06,5,172,1
GN_1184184100662901,GN|1184184100662901|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100670401,GN|1184184100670401|22220|1|00000,2022-12-16,2,2022-06-11,2022-11-30,5,172,1
GN_1184184100671801,GN|1184184100671801|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,5,172,1
GN_1184184100677101,GN|1184184100677101|22220|1|00000,2022-12-16,0,2022-06-11,2022-11-30,6,172,1
GN_1184184100680401,GN|1184184100680401|22220|1|00000,2022-12-16,42,2022-06-11,2022-11-30,5,172,1
GN_1184184100683701,GN|1184184100683701|22220|1|00000,2022-12-16,80,2022-06-11,2022-11-30,2,172,1
GN_1184184100684501,GN|1184184100684501|22220|1|00000,2022-12-16,0,2022-06-17,2022-12-06,5,172,1
GN_1184184100689501,GN|1184184100689501|22220|1|00000,2022-12-16,1,2022-06-17,2022-12-06,5,172,1
GN_1184184100689601,GN|1184184100689601|22220|1|00000,2022-12-16,0,2022-06-17,2022-12-06,5,172,1
GN_1184184100691701,GN|1184184100691701|22220|1|00000,2022-12-16,23,2022-06-11,2022-11-30,5,172,1
GN_1184184100691701,GN|1184184100691701|23220|1|00000,2023-12-15,27,2023-06-09,2023-11-28,5,172,3
GN_1184184100691902,GN|1184184100691902|22220|1|00000,2022-12-16,103,2022-06-11,2022-11-30,6,172,2
GN_1184184100692201,GN|1184184100692201|22220|1|00000,2022-12-16,292,2022-06-11,2022-11-30,5,172,1
GN_1184184100705402,GN|1184184100705402|24210|1|00000,2024-07-16,0,2024-01-05,2024-06-25,3,172,3
GN_1184284200168902,GN|1184284200168902|24220|1|00000,2024-12-10,6,2024-06-07,2024-11-26,5,172,5
GN_1184384300002201,GN|1184384300002201|24220|1|00000,2024-10-24,59,2024-04-16,2024-10-05,5,172,5
GN_1184384300004401,GN|1184384300004401|23220|1|00000,2023-10-31,0,2023-04-20,2023-10-09,5,172,3
GN_1184384300017401,GN|1184384300017401|24220|1|00000,2024-10-24,0,2024-04-16,2024-10-05,5,172,5
GN_1184384300020001,GN|1184384300020001|24220|1|00000,2024-10-24,149,2024-04-16,2024-10-05,5,172,5
GN_1184384300020101,GN|1184384300020101|24220|1|00000,2024-10-24,91,2024-04-16,2024-10-05,5,172,5
GN_1184384300020201,GN|1184384300020201|23220|1|00000,2023-10-31,1925,2023-04-20,2023-10-09,5,172,3
GN_1184384300073102,GN|1184384300073102|23220|1|00000,2023-10-31,41,2023-04-20,2023-10-09,5,172,3
GN_1184384300073102,GN|1184384300073102|24220|1|00000,2024-10-24,68,2024-04-17,2024-10-06,5,172,5
GN_1184384300073202,GN|1184384300073202|23220|1|00000,2023-10-31,0,2023-04-20,2023-10-09,5,172,3
GN_1184384300076102,GN|1184384300076102|24220|1|00000,2024-10-24,60,2024-04-16,2024-10-05,5,172,5
GN_1184384300078401,GN|1184384300078401|24220|1|00000,2024-10-24,1,2024-04-17,2024-10-06,5,172,5
GN_1184384300078501,GN|1184384300078501|23220|1|00000,2023-10-31,38,2023-04-20,2023-10-09,5,172,3
GN_1184384300078501,GN|1184384300078501|24220|1|00000,2024-10-24,4,2024-04-16,2024-10-05,5,172,5
GN_1184384300082702,GN|1184384300082702|24220|1|00000,2024-10-24,50,2024-04-16,2024-10-05,5,172,5
GN_1184384300084601,GN|1184384300084601|24220|1|00000,2024-10-24,56,2024-04-16,2024-10-05,5,172,5
GN_1184384300104501,GN|1184384300104501|24220|1|00000,2024-10-24,0,2024-04-16,2024-10-05,5,172,5
GN_1184384300104801,GN|1184384300104801|23220|1|00000,2023-10-31,0,2023-04-20,2023-10-09,5,172,3
GN_1185185100048701,GN|1185185100048701|23220|1|00000,2023-11-15,12,2023-05-03,2023-10-22,5,172,3
GN_1185185100052603,GN|1185185100052603|23220|1|00000,2023-11-15,64,2023-05-03,2023-10-22,5,172,3
GN_1185185100062501,GN|1185185100062501|23220|1|00000,2023-11-15,10,2023-05-01,2023-10-20,5,172,3
GN_1185185100067106,GN|1185185100067106|23220|1|00000,2023-11-15,107,2023-05-03,2023-10-22,5,172,3
GN_1185185100099401,GN|1185185100099401|23220|1|00000,2023-11-15,74,2023-05-03,2023-10-22,5,172,3
GN_0782301010021705,GN|0782301010021705|22510|1|00000,2022-12-07,304,2022-06-03,2022-11-23,6,173,1
GN_1180180100004201,GN|1180180100004201|23950|1|00000,2023-12-15,3,2023-05-23,2023-11-12,4,173,3
GN_1180180100007702,GN|1180180100007702|23950|1|00000,2023-12-15,35,2023-05-23,2023-11-12,5,173,3
GN_1180180100007802,GN|1180180100007802|23950|1|00000,2023-12-15,5,2023-05-24,2023-11-13,5,173,3
GN_1180180100012602,GN|1180180100012602|23950|1|00000,2023-12-15,11,2023-05-23,2023-11-12,6,173,3
GN_1180180100016603,GN|1180180100016603|23950|1|00000,2023-12-15,114,2023-05-23,2023-11-12,5,173,3
GN_1180180100016704,GN|1180180100016704|23950|1|00000,2023-12-15,201,2023-05-23,2023-11-12,5,173,3
GN_1180180100017405,GN|1180180100017405|23950|1|00000,2023-12-15,88,2023-05-23,2023-11-12,5,173,3
GN_1180180100028601,GN|1180180100028601|23950|1|00000,2023-12-15,11,2023-05-23,2023-11-12,5,173,3
GN_1180180100029501,GN|1180180100029501|23950|1|00000,2023-12-15,97,2023-05-23,2023-11-12,5,173,3
GN_1180180100030302,GN|1180180100030302|23940|1|00000,2023-12-01,25,2023-05-16,2023-11-05,5,173,3
GN_1180180100031103,GN|1180180100031103|23950|1|00000,2023-12-15,1,2023-05-23,2023-11-12,5,173,3
GN_1180180100031302,GN|1180180100031302|23950|1|00000,2023-12-15,28,2023-05-23,2023-11-12,5,173,3
GN_1180180100031505,GN|1180180100031505|23950|1|00000,2023-12-15,2,2023-05-23,2023-11-12,5,173,3
GN_1180180100032604,GN|1180180100032604|23950|1|00000,2023-12-15,198,2023-05-23,2023-11-12,6,173,4
GN_1180180100039201,GN|1180180100039201|23950|1|00000,2023-12-15,87,2023-05-23,2023-11-12,5,173,3
GN_1180180100039301,GN|1180180100039301|23950|1|00000,2023-12-15,329,2023-05-23,2023-11-12,5,173,3
GN_1180180100048801,GN|1180180100048801|23950|1|00000,2023-12-15,503,2023-05-23,2023-11-12,5,173,3
GN_1180180100048901,GN|1180180100048901|23950|1|00000,2023-12-15,426,2023-05-23,2023-11-12,5,173,3
GN_1180180100049001,GN|1180180100049001|23950|1|00000,2023-12-15,429,2023-05-23,2023-11-12,5,173,3
GN_1180180100059201,GN|1180180100059201|23950|1|00000,2023-12-15,237,2023-05-23,2023-11-12,5,173,3
GN_1180180100067801,GN|1180180100067801|23950|1|00000,2023-12-15,409,2023-05-23,2023-11-12,5,173,3
GN_1180180100067901,GN|1180180100067901|23950|1|00000,2023-12-15,435,2023-05-23,2023-11-12,5,173,3
GN_1180180100071901,GN|1180180100071901|23950|1|00000,2023-12-15,317,2023-05-23,2023-11-12,5,173,3
GN_1180180100075202,GN|1180180100075202|23950|1|00000,2023-12-15,0,2023-05-23,2023-11-12,5,173,3
GN_1180180100084901,GN|1180180100084901|23950|1|00000,2023-12-15,31,2023-05-23,2023-11-12,5,173,3
GN_1180180100085004,GN|1180180100085004|23950|1|00000,2023-12-15,15,2023-05-23,2023-11-12,6,173,3
GN_1180180100085205,GN|1180180100085205|23950|1|00000,2023-12-15,10,2023-05-23,2023-11-12,5,173,3
GN_1180180100085303,GN|1180180100085303|23950|1|00000,2023-12-15,32,2023-05-23,2023-11-12,5,173,3
GN_1180180100087202,GN|1180180100087202|23950|1|00000,2023-12-15,193,2023-05-23,2023-11-12,5,173,3
GN_1180180100087301,GN|1180180100087301|23950|1|00000,2023-12-15,23,2023-05-23,2023-11-12,5,173,3
GN_1180180100087903,GN|1180180100087903|23950|1|00000,2023-12-15,18,2023-05-23,2023-11-12,5,173,3
GN_1180180100088806,GN|1180180100088806|23950|1|00000,2023-12-15,44,2023-05-23,2023-11-12,6,173,4
GN_1180180100090002,GN|1180180100090002|23950|1|00000,2023-12-15,0,2023-05-23,2023-11-12,5,173,3
GN_1180180100093005,GN|1180180100093005|23950|1|00000,2023-12-15,40,2023-05-23,2023-11-12,5,173,3
GN_1180180100094401,GN|1180180100094401|23950|1|00000,2023-12-15,291,2023-05-23,2023-11-12,5,173,3
GN_1180180100094906,GN|1180180100094906|23950|1|00000,2023-12-15,0,2023-05-23,2023-11-12,5,173,3
GN_1180180100096106,GN|1180180100096106|23950|1|00000,2023-12-15,9,2023-05-23,2023-11-12,5,173,3
GN_1180180100098002,GN|1180180100098002|23950|1|00000,2023-12-15,16,2023-05-23,2023-11-12,5,173,3
GN_1180180100098804,GN|1180180100098804|22950|1|00000,2022-12-13,18,2022-05-20,2022-11-09,5,173,1
GN_1180180100098901,GN|1180180100098901|22950|1|00000,2022-12-13,5,2022-05-19,2022-11-08,6,173,1
GN_1180180100099605,GN|1180180100099605|23950|1|00000,2023-12-15,2,2023-05-23,2023-11-12,5,173,3
GN_1180180100101804,GN|1180180100101804|23950|1|00000,2023-12-15,103,2023-05-23,2023-11-12,7,173,4
GN_1180180100102901,GN|1180180100102901|23950|1|00000,2023-12-15,182,2023-05-23,2023-11-12,6,173,4
GN_1180180100104002,GN|1180180100104002|23950|1|00000,2023-12-15,7,2023-05-22,2023-11-11,5,173,3
GN_1180180100107705,GN|1180180100107705|22950|1|00000,2022-12-13,172,2022-05-19,2022-11-08,7,173,2
GN_1180180100108011,GN|1180180100108011|23950|1|00000,2023-12-15,18,2023-05-23,2023-11-12,4,173,2
GN_1180180100111704,GN|1180180100111704|23950|1|00000,2023-12-15,50,2023-05-23,2023-11-12,5,173,3
GN_1180180100112902,GN|1180180100112902|23950|1|00000,2023-12-15,17,2023-05-23,2023-11-12,5,173,3
GN_1180180100114901,GN|1180180100114901|23950|1|00000,2023-12-15,238,2023-05-23,2023-11-12,5,173,3
GN_1180180100115503,GN|1180180100115503|23950|1|00000,2023-12-15,167,2023-05-23,2023-11-12,5,173,3
GN_1180180100115802,GN|1180180100115802|23950|1|00000,2023-12-15,189,2023-05-23,2023-11-12,5,173,3
GN_1180180100118001,GN|1180180100118001|23950|1|00000,2023-12-15,121,2023-05-23,2023-11-12,5,173,3
GN_1180180100126401,GN|1180180100126401|23950|1|00000,2023-12-15,56,2023-05-23,2023-11-12,5,173,3
GN_1180180100127101,GN|1180180100127101|23950|1|00000,2023-12-15,128,2023-05-23,2023-11-12,5,173,3
GN_1180180100128402,GN|1180180100128402|22950|1|00000,2022-12-13,226,2022-05-19,2022-11-08,5,173,1
GN_1180180100128805,GN|1180180100128805|23950|1|00000,2023-12-15,38,2023-05-23,2023-11-12,5,173,3
GN_1180180100150902,GN|1180180100150902|22950|1|00000,2022-12-13,0,2022-05-19,2022-11-08,5,173,1
GN_1180180100161105,GN|1180180100161105|23950|1|00000,2023-12-15,13,2023-05-23,2023-11-12,5,173,3
GN_1180180100166605,GN|1180180100166605|23950|1|00000,2023-12-15,11,2023-05-23,2023-11-12,5,173,3
GN_1180180100169201,GN|1180180100169201|23950|1|00000,2023-12-15,4,2023-05-23,2023-11-12,5,173,3
GN_1180180100169301,GN|1180180100169301|22950|1|00000,2022-12-13,42,2022-05-19,2022-11-08,5,173,1
GN_1180180100170701,GN|1180180100170701|23950|1|00000,2023-12-15,197,2023-05-23,2023-11-12,5,173,3
GN_1180180100171001,GN|1180180100171001|23950|1|00000,2023-12-15,4,2023-05-23,2023-11-12,5,173,3
GN_1180180100171301,GN|1180180100171301|23950|1|00000,2023-12-15,97,2023-05-23,2023-11-12,5,173,3
GN_1180180100173205,GN|1180180100173205|23950|1|00000,2023-12-15,5,2023-05-23,2023-11-12,5,173,3
GN_1180180100173504,GN|1180180100173504|23950|1|00000,2023-12-15,28,2023-05-23,2023-11-12,5,173,3
GN_1180180100173604,GN|1180180100173604|23950|1|00000,2023-12-15,72,2023-05-23,2023-11-12,5,173,3
GN_1180180100173805,GN|1180180100173805|23950|1|00000,2023-12-15,28,2023-05-23,2023-11-12,5,173,3
GN_1180180100174601,GN|1180180100174601|23950|1|00000,2023-12-15,111,2023-05-23,2023-11-12,5,173,3
GN_1180180100175003,GN|1180180100175003|23950|1|00000,2023-12-15,48,2023-05-23,2023-11-12,5,173,3
GN_1180180100176904,GN|1180180100176904|23950|1|00000,2023-12-15,44,2023-05-23,2023-11-12,5,173,3
GN_1180180100177002,GN|1180180100177002|23950|1|00000,2023-12-15,90,2023-05-23,2023-11-12,5,173,3
GN_1180180100181601,GN|1180180100181601|23950|1|00000,2023-12-15,0,2023-05-23,2023-11-12,5,173,3
GN_1180180100197402,GN|1180180100197402|23940|1|00000,2023-12-01,31,2023-05-16,2023-11-05,5,173,3
GN_1180180100197607,GN|1180180100197607|22940|1|00000,2022-12-05,35,2022-05-13,2022-11-02,5,173,1
GN_1180180100198106,GN|1180180100198106|23340|1|00000,2023-06-02,26,2022-11-25,2023-05-17,5,173,2
GN_1180180100268703,GN|1180180100268703|24920|1|00000,2024-10-04,37,2024-03-13,2024-09-02,5,173,5
GN_1180180100269705,GN|1180180100269705|24920|1|00000,2024-10-04,185,2024-03-18,2024-09-07,6,173,6
GN_1180180100279701,GN|1180180100279701|24920|1|00000,2024-10-04,535,2024-03-18,2024-09-07,5,173,5
GN_1180180100286302,GN|1180180100286302|24920|1|00000,2024-10-04,92,2024-03-18,2024-09-07,5,173,5
GN_1180180100298501,GN|1180180100298501|24920|1|00000,2024-10-04,214,2024-03-18,2024-09-07,5,173,5
GN_1180180100299201,GN|1180180100299201|24920|1|00000,2024-10-04,274,2024-03-18,2024-09-07,5,173,5
GN_1180180100299301,GN|1180180100299301|24920|1|00000,2024-10-04,215,2024-03-18,2024-09-07,5,173,5
GN_1180180100500203,GN|1180180100500203|24920|1|00000,2024-10-04,14,2024-03-18,2024-09-07,5,173,5
GN_1180180100509904,GN|1180180100509904|24920|1|00000,2024-10-04,16,2024-03-18,2024-09-07,5,173,5
GN_1180180100511903,GN|1180180100511903|24920|1|00000,2024-10-04,1,2024-03-18,2024-09-07,5,173,5
GN_1180180100516502,GN|1180180100516502|24920|1|00000,2024-10-04,25,2024-03-18,2024-09-07,4,173,4
GN_1180180100516602,GN|1180180100516602|24920|1|00000,2024-10-04,63,2024-03-18,2024-09-07,5,173,5
GN_1180180100518701,GN|1180180100518701|24920|1|00000,2024-10-04,44,2024-03-18,2024-09-07,5,173,5
GN_1180180100520801,GN|1180180100520801|24920|1|00000,2024-10-04,143,2024-03-18,2024-09-07,5,173,5
GN_1180180100520901,GN|1180180100520901|24920|1|00000,2024-10-04,192,2024-03-18,2024-09-07,5,173,5
GN_1180180100576601,GN|1180180100576601|24920|1|00000,2024-10-04,1,2024-03-18,2024-09-07,5,173,5
GN_1180180100577501,GN|1180180100577501|24920|1|00000,2024-10-04,2,2024-03-18,2024-09-07,5,173,5
GN_1180180100679701,GN|1180180100679701|24920|1|00000,2024-10-04,30,2024-03-18,2024-09-07,5,173,5
GN_1180180100682202,GN|1180180100682202|24920|1|00000,2024-10-04,68,2024-03-18,2024-09-07,5,173,5
GN_1180180100685503,GN|1180180100685503|24920|1|00000,2024-10-04,8,2024-03-18,2024-09-07,6,173,6
GN_1180180100697305,GN|1180180100697305|24920|1|00000,2024-10-04,2,2024-03-18,2024-09-07,5,173,5
GN_1180180100777601,GN|1180180100777601|24920|1|00000,2024-10-04,1,2024-03-18,2024-09-07,5,173,5
GN_1180180100779303,GN|1180180100779303|24523|1|00000,2024-09-10,0,2024-03-17,2024-09-06,5,173,5
GN_1180180100784401,GN|1180180100784401|24920|1|00000,2024-10-04,105,2024-03-18,2024-09-07,5,173,5
GN_1180180100784503,GN|1180180100784503|24920|1|00000,2024-10-04,3,2024-03-18,2024-09-07,5,173,5
GN_1180180100786103,GN|1180180100786103|24920|1|00000,2024-10-04,105,2024-03-17,2024-09-06,5,173,5
GN_1180180100787904,GN|1180180100787904|24920|1|00000,2024-10-04,1,2024-03-18,2024-09-07,3,173,3
GN_1180180100788309,GN|1180180100788309|24920|1|00000,2024-10-04,3,2024-03-18,2024-09-07,6,173,6
GN_1180180100788602,GN|1180180100788602|24920|1|00000,2024-10-04,58,2024-03-18,2024-09-07,5,173,5
GN_1180180100799901,GN|1180180100799901|24920|1|00000,2024-10-04,2,2024-03-18,2024-09-07,5,173,5
GN_1180180100802803,GN|1180180100802803|24920|1|00000,2024-10-04,7,2024-03-18,2024-09-07,5,173,5
